admcd	admnm	lon	lat
4911025300	제주도 제주시 애월읍	126.376	33.415
4911025600	제주도 제주시 구좌읍	126.822	33.492
4911025900	제주도 제주시 조천읍	126.682	33.464
4911031000	제주도 제주시 한경면	126.225	33.325
4911032000	제주도 제주시 추자면	126.342	34.009
4911033000	제주도 제주시 우도면	126.955	33.507
4911051000	제주도 제주시 일도1동	126.529	33.513
4911052000	제주도 제주시 일도2동	126.539	33.506
4911053000	제주도 제주시 이도1동	126.527	33.507
4911054000	제주도 제주시 이도2동	126.531	33.491
4911055000	제주도 제주시 삼도1동	126.52	33.504
4911056000	제주도 제주시 삼도2동	126.521	33.512
4911057000	제주도 제주시 용담1동	126.514	33.509
4911058000	제주도 제주시 용담2동	126.5	33.508
4911059000	제주도 제주시 건입동	126.537	33.518
4911060000	제주도 제주시 화북동	126.566	33.507
4911061000	제주도 제주시 삼양동	126.595	33.516
4911062000	제주도 제주시 봉개동	126.614	33.454
4911063000	제주도 제주시 아라동	126.564	33.43
4911064000	제주도 제주시 오라동	126.515	33.437
4911065000	제주도 제주시 연동	126.494	33.454
4911066000	제주도 제주시 노형동	126.469	33.433
4911067000	제주도 제주시 외도동	126.439	33.483
4911068000	제주도 제주시 이호동	126.458	33.495
4911069000	제주도 제주시 도두동	126.478	33.502
4913000000	제주도 서귀포시	126.562	33.254
4913025000	제주도 서귀포시 대정읍	126.244	33.251
4913025300	제주도 서귀포시 남원읍	126.677	33.323
4913025900	제주도 서귀포시 성산읍	126.862	33.409
4913031000	제주도 서귀포시 안덕면	126.334	33.283
4913032000	제주도 서귀포시 표선면	126.761	33.372
4913051000	제주도 서귀포시 송산동	126.593	33.246
4913052000	제주도 서귀포시 정방동	126.565	33.246
4913053000	제주도 서귀포시 중앙동	126.564	33.251
4913054000	제주도 서귀포시 천지동	126.551	33.245
4913055000	제주도 서귀포시 효돈동	126.609	33.259
4913056000	제주도 서귀포시 영천동	126.578	33.306
4913057000	제주도 서귀포시 동홍동	126.554	33.297
4913058000	제주도 서귀포시 서홍동	126.533	33.306
4913059000	제주도 서귀포시 대륜동	126.516	33.295
4913060000	제주도 서귀포시 대천동	126.492	33.292
4913061000	제주도 서귀포시 중문동	126.45	33.296
4913062000	제주도 서귀포시 예래동	126.413	33.294
4971000000	제주도 북제주군	126.697	33.493
4971025000	제주도 북제주군 한림읍	126.269	33.384
4971025300	제주도 북제주군 애월읍	126.376	33.415
4971025600	제주도 북제주군 구좌읍	126.822	33.492
4971025900	제주도 북제주군 조천읍	126.682	33.464
4971031000	제주도 북제주군 한경면	126.225	33.325
4971032000	제주도 북제주군 추자면	126.342	34.009
4971033000	제주도 북제주군 우도면	126.955	33.507
4972000000	제주도 남제주군	126.393	33.276
4972025000	제주도 남제주군 대정읍	126.244	33.251
4972025100	제주도 남제주군 대정읍무릉출장소	126.202	33.271
4972025300	제주도 남제주군 남원읍	126.677	33.323
4972025400	제주도 남제주군 남원읍위미출장소	126.658	33.275
4972025600	제주도 남제주군 성산읍	126.862	33.409
4972025700	제주도 남제주군 성산읍신산출장소	126.876	33.38
4972025900	제주도 남제주군 성산읍	126.862	33.409
4972026000	제주도 남제주군 성산읍신산출장소	126.876	33.38
4972029000	제주도 남제주군 대정읍무릉출장소	126.202	33.271
4972029100	제주도 남제주군 남원읍위미출장소	126.658	33.275
4972029200	제주도 남제주군 성산읍신산출장소	126.876	33.38
4972031000	제주도 남제주군 안덕면	126.334	33.283
4972032000	제주도 남제주군 표선면	126.761	33.372
5000000000	제주특별자치도	126.564	33.379
5011000000	제주특별자치도 제주시	126.482	33.42
5011025000	제주특별자치도 제주시 한림읍	126.269	33.384
5011025300	제주특별자치도 제주시 애월읍	126.376	33.415
5011025600	제주특별자치도 제주시 구좌읍	126.822	33.492
5011025900	제주특별자치도 제주시 조천읍	126.682	33.464
5011031000	제주특별자치도 제주시 한경면	126.225	33.325
5011032000	제주특별자치도 제주시 추자면	126.342	34.009
5011033000	제주특별자치도 제주시 우도면	126.955	33.507
5011051000	제주특별자치도 제주시 일도1동	126.529	33.513
5011052000	제주특별자치도 제주시 일도2동	126.539	33.506
5011053000	제주특별자치도 제주시 이도1동	126.527	33.507
5011054000	제주특별자치도 제주시 이도2동	126.531	33.491
5011055000	제주특별자치도 제주시 삼도1동	126.52	33.504
5011056000	제주특별자치도 제주시 삼도2동	126.521	33.512
5011057000	제주특별자치도 제주시 용담1동	126.514	33.509
5011058000	제주특별자치도 제주시 용담2동	126.5	33.508
5011059000	제주특별자치도 제주시 건입동	126.537	33.517
5011060000	제주특별자치도 제주시 화북동	126.566	33.507
5011061000	제주특별자치도 제주시 삼양동	126.595	33.516
5011062000	제주특별자치도 제주시 봉개동	126.614	33.454
5011063000	제주특별자치도 제주시 아라동	126.564	33.43
5011064000	제주특별자치도 제주시 오라동	126.515	33.437
5011065000	제주특별자치도 제주시 연동	126.494	33.454
5011066000	제주특별자치도 제주시 노형동	126.469	33.433
5011067000	제주특별자치도 제주시 외도동	126.439	33.483
5011068000	제주특별자치도 제주시 이호동	126.458	33.495
5011069000	제주특별자치도 제주시 도두동	126.478	33.502
5013000000	제주특별자치도 서귀포시	126.645	33.339
5013025000	제주특별자치도 서귀포시 대정읍	126.244	33.251
5013025300	제주특별자치도 서귀포시 남원읍	126.677	33.323
5013025900	제주특별자치도 서귀포시 성산읍	126.862	33.409
5013031000	제주특별자치도 서귀포시 안덕면	126.334	33.283
5013032000	제주특별자치도 서귀포시 표선면	126.761	33.372
5013051000	제주특별자치도 서귀포시 송산동	126.593	33.246
5013052000	제주특별자치도 서귀포시 정방동	126.565	33.246
5013053000	제주특별자치도 서귀포시 중앙동	126.564	33.251
5013054000	제주특별자치도 서귀포시 천지동	126.551	33.245
5013055000	제주특별자치도 서귀포시 효돈동	126.609	33.259
5013056000	제주특별자치도 서귀포시 영천동	126.578	33.306
5013057000	제주특별자치도 서귀포시 동홍동	126.554	33.297
5013058000	제주특별자치도 서귀포시 서홍동	126.533	33.306
5013059000	제주특별자치도 서귀포시 대륜동	126.516	33.295
5013060000	제주특별자치도 서귀포시 대천동	126.492	33.292
5013061000	제주특별자치도 서귀포시 중문동	126.45	33.296
5013062000	제주특별자치도 서귀포시 예래동	126.413	33.294
5100000000	강원특별자치도	128.238	37.864
5111000000	강원특별자치도 춘천시	127.788	37.88
5111025000	강원특별자치도 춘천시 신북읍	127.732	37.966
5111031000	강원특별자치도 춘천시 동면	127.839	37.888
5111032000	강원특별자치도 춘천시 동산면	127.789	37.775
5111033000	강원특별자치도 춘천시 신동면	127.7	37.806
5111034000	강원특별자치도 춘천시 남면	127.618	37.731
5111035000	강원특별자치도 춘천시 서면	127.663	37.904
5111036000	강원특별자치도 춘천시 사북면	127.664	38.02
5111038000	강원특별자치도 춘천시 북산면	127.889	37.962
5111039000	강원특별자치도 춘천시 동내면	127.781	37.838
5111040000	강원특별자치도 춘천시 남산면	127.691	37.763
5111052000	강원특별자치도 춘천시 교동	127.737	37.882
5111053000	강원특별자치도 춘천시 조운동	127.732	37.878
5111054500	강원특별자치도 춘천시 약사명동	127.725	37.876
5111057000	강원특별자치도 춘천시 근화동	127.715	37.891
5111058000	강원특별자치도 춘천시 소양동	127.727	37.883
5111060000	강원특별자치도 춘천시 후평1동	127.746	37.887
5111061000	강원특별자치도 춘천시 후평2동	127.749	37.876
5111061100	강원특별자치도 춘천시 후평3동	127.756	37.877
5111062000	강원특별자치도 춘천시 효자1동	127.728	37.872
5111063000	강원특별자치도 춘천시 효자2동	127.741	37.869
5111064000	강원특별자치도 춘천시 효자3동	127.742	37.875
5111065000	강원특별자치도 춘천시 석사동	127.745	37.857
5111066000	강원특별자치도 춘천시 퇴계동	127.728	37.855
5111067500	강원특별자치도 춘천시 강남동	127.698	37.858
5111070500	강원특별자치도 춘천시 신사우동	127.73	37.92
5113000000	강원특별자치도 원주시	127.902	37.325
5113025000	강원특별자치도 원주시 문막읍	127.808	37.285
5113031000	강원특별자치도 원주시 소초면	128.021	37.402
5113032000	강원특별자치도 원주시 호저면	127.914	37.446
5113033000	강원특별자치도 원주시 지정면	127.828	37.388
5113035000	강원특별자치도 원주시 부론면	127.789	37.209
5113036000	강원특별자치도 원주시 귀래면	127.885	37.198
5113037000	강원특별자치도 원주시 흥업면	127.896	37.287
5113038000	강원특별자치도 원주시 판부면	127.989	37.287
5113039000	강원특별자치도 원주시 신림면	128.123	37.252
5113051500	강원특별자치도 원주시 중앙동	127.945	37.362
5113052000	강원특별자치도 원주시 원인동	127.947	37.344
5113053000	강원특별자치도 원주시 개운동	127.958	37.338
5113054100	강원특별자치도 원주시 명륜1동	127.946	37.339
5113054200	강원특별자치도 원주시 명륜2동	127.942	37.331
5113055000	강원특별자치도 원주시 단구동	127.954	37.325
5113056000	강원특별자치도 원주시 일산동	127.944	37.347
5113057500	강원특별자치도 원주시 학성동	127.94	37.356
5113059000	강원특별자치도 원주시 단계동	127.927	37.351
5113060000	강원특별자치도 원주시 우산동	127.93	37.38
5113061000	강원특별자치도 원주시 태장1동	127.96	37.364
5113062000	강원특별자치도 원주시 태장2동	127.953	37.387
5113063500	강원특별자치도 원주시 봉산동	127.985	37.357
5113065000	강원특별자치도 원주시 행구동	128.007	37.343
5113066000	강원특별자치도 원주시 무실동	127.921	37.327
5113067500	강원특별자치도 원주시 반곡관설동	127.997	37.316
5115000000	강원특별자치도 강릉시	128.883	37.711
5115025000	강원특별자치도 강릉시 주문진읍	128.754	37.888
5115031000	강원특별자치도 강릉시 성산면	128.797	37.733
5115032000	강원특별자치도 강릉시 왕산면	128.802	37.6
5115033000	강원특별자치도 강릉시 구정면	128.889	37.695
5115034000	강원특별자치도 강릉시 강동면	128.981	37.687
5115035000	강원특별자치도 강릉시 옥계면	128.973	37.599
5115036000	강원특별자치도 강릉시 사천면	128.809	37.797
5115037000	강원특별자치도 강릉시 연곡면	128.687	37.829
5115051000	강원특별자치도 강릉시 홍제동	128.872	37.751
5115052000	강원특별자치도 강릉시 중앙동	128.896	37.753
5115054000	강원특별자치도 강릉시 옥천동	128.901	37.759
5115055000	강원특별자치도 강릉시 교1동	128.883	37.766
5115056000	강원특별자치도 강릉시 교2동	128.896	37.771
5115057100	강원특별자치도 강릉시 포남1동	128.907	37.764
5115057200	강원특별자치도 강릉시 포남2동	128.908	37.779
5115058000	강원특별자치도 강릉시 초당동	128.916	37.791
5115059000	강원특별자치도 강릉시 송정동	128.929	37.779
5115060000	강원특별자치도 강릉시 내곡동	128.874	37.738
5115061500	강원특별자치도 강릉시 강남동	128.917	37.733
5115064500	강원특별자치도 강릉시 성덕동	128.936	37.756
5115066500	강원특별자치도 강릉시 경포동	128.873	37.789
5117000000	강원특별자치도 동해시	129.045	37.517
5117051000	강원특별자치도 동해시 천곡동	129.1	37.524
5117052000	강원특별자치도 동해시 송정동	129.126	37.5
5117053000	강원특별자치도 동해시 북삼동	129.097	37.485
5117054000	강원특별자치도 동해시 부곡동	129.071	37.533
5117055000	강원특별자치도 동해시 동호동	129.089	37.549
5117057000	강원특별자치도 동해시 발한동	129.109	37.548
5117059000	강원특별자치도 동해시 묵호동	129.113	37.563
5117060000	강원특별자치도 동해시 북평동	129.121	37.473
5117063000	강원특별자치도 동해시 망상동	129.077	37.571
5117065000	강원특별자치도 동해시 삼화동	129.032	37.488
5119000000	강원특별자치도 태백시	128.957	37.203
5119051500	강원특별자치도 태백시 황지동	128.993	37.17
5119052500	강원특별자치도 태백시 황연동	129.039	37.168
5119053500	강원특별자치도 태백시 삼수동	128.97	37.253
5119054000	강원특별자치도 태백시 상장동	128.972	37.153
5119058500	강원특별자치도 태백시 문곡소도동	128.93	37.112
5119059500	강원특별자치도 태백시 장성동	128.993	37.098
5119060500	강원특별자치도 태백시 구문소동	129.04	37.092
5119061500	강원특별자치도 태백시 철암동	129.056	37.124
5121000000	강원특별자치도 속초시	128.516	38.176
5121051000	강원특별자치도 속초시 영랑동	128.571	38.217
5121052000	강원특별자치도 속초시 동명동	128.593	38.211
5121054000	강원특별자치도 속초시 금호동	128.583	38.209
5121056000	강원특별자치도 속초시 교동	128.583	38.203
5121057000	강원특별자치도 속초시 노학동	128.527	38.192
5121058000	강원특별자치도 속초시 조양동	128.582	38.186
5121059000	강원특별자치도 속초시 청호동	128.596	38.194
